2920,9,9,10,9
2940,10,9,9,9
2960,9,9,10,9
2980,10,9,9,8
3000,9,8,10,9
3020,9,10,9,9
3040,10,8,9,8
3060,8,8,10,8
3080,10,9,8,8
3100,8,8,9,8
3120,9,9,9,8
3140,9,8,9,9
3160,8,7,9,8
3180,9,9,8,8
3200,8,8,9,8
3220,9,8,8,8
3240,8,7,9,8
3260,8,8,8,7
3280,8,8,8,8
3300,8,7,8,7
3320,8,8,8,7
3340,8,7,8,8
3360,7,7,8,7
3380,8,8,7,7
3400,7,7,8,7
3420,8,7,7,7
3440,7,8,8,8
3460,7,6,7,6
3480,8,8,7,7
3500,6,6,8,7
3520,8,7,7,7
3540,6,7,7,7
3560,7,7,6,6
3580,7,6,7,7
3600,6,7,7,6
3620,7,6,6,7
3640,6,6,7,6
3660,7,7,6,6
3680,6,6,7,6
3700,6,5,6,6
3720,6,6,6,6
3740,6,6,6,6
3760,6,6,6,5
3780,6,6,6,5
3800,6,5,6,6
3820,6,5,6,5
3840,5,5,6,5
3860,6,5,5,5
3880,5,6,5,5
3900,6,5,6,6
3920,5,5,6,5
3940,5,5,5,5
3960,5,5,5,5
3980,5,6,5,5
4000,5,4,5,4
4020,5,5,5,5
4040,5,5,5,5
4060,5,4,5,4
4080,4,4,5,4
4100,5,5,4,5
4120,5,4,4,4
4140,4,5,5,5
4160,4,4,4,4
4180,4,4,5,4
4200,5,4,4,4
4220,4,4,4,4
4240,4,4,4,4
4260,3,4,4,4
4280,4,4,4,3
4300,4,3,4,4
4320,4,4,3,3
4340,4,3,4,4
4360,3,4,4,3
4380,4,3,3,3
4400,3,3,4,4
4420,3,3,3,3
4440,3,3,3,3
4460,4,4,3,3
4480,3,2,3,3
4500,3,3,4,3
4520,3,3,2,2
4540,3,3,4,3
4560,2,3,2,2
4580,3,2,3,3
4600,3,3,3,3
4620,2,2,2,2
4640,3,3,3,2
4660,2,2,2,3
4680,3,2,3,2
4700,2,2,2,3
4720,2,3,2,2
4740,2,2,2,2
4760,2,2,2,2
4780,2,2,2,2
4800,2,1,2,2
4820,2,2,2,1
4840,2,2,2,2
4860,1,2,1,1
4880,2,1,2,2
4900,1,1,1,1
4920,2,2,2,1
4940,1,1,1,2
4960,1,1,1,1
4980,2,2,2,1
5000,0,1,1,2
5020,2,1,1,0
5040,1,1,1,2
5060,1,1,1,0
5080,0,1,1,1
5100,1,1,1,1
5120,1,0,0,1
5140,1,1,1,1
5160,1,1,1,0
5180,0,0,0,1
5200,0,0,1,0
5220,1,1,0,0
5240,0,0,1,1
5260,0,0,0,1
5280,1,0,0,2
5300,1,1,0,0
5320,0,0,0,0
5340,0,0,1,0
5360,0,0,0,0
5380,0,0,0,0
5400,0,0,0,0
5420,0,0,0,0
5440,0,0,0,0
5460,0,0,0,1
5480,0,0,0,0
5500,1,0,0,0
5520,0,0,0,0
5540,0,0,0,0
5560,0,0,0,0
5580,0,0,0,0
5600,0,0,0,0
5620,0,0,0,0
5640,1,0,0,0
5660,0,0,0,0
5680,0,0,0,0
5700,0,0,0,0
5720,0,0,0,0
5740,0,0,0,0
5760,0,0,0,0
5780,0,0,0,0
5800,0,0,0,0
5820,0,0,0,0
5840,0,0,0,0
5860,0,0,0,0
5880,0,0,0,0
5900,0,0,0,0
5920,0,0,0,0
5940,0,0,0,0
5960,0,0,0,0
5980,0,0,0,0
6000,0,0,0,0
6020,0,0,0,0
6040,0,0,0,0
6060,0,0,0,0
6080,0,0,0,0
6100,0,0,0,0
6120,0,0,0,0
6140,0,0,0,0
6160,0,0,0,0
6180,0,0,0,0
6200,0,0,0,0
6220,0,0,0,0
6240,0,0,0,0
6260,0,0,0,0
6280,0,0,0,0
6300,0,0,0,0
6320,0,0,0,0
6340,0,0,0,0
6360,0,0,0,0
6380,0,0,0,0
6400,0,0,0,0
6420,0,0,0,0
6440,0,0,0,0
6460,0,0,0,0
6480,0,0,0,0
6500,0,0,0,0
6520,0,0,0,0
6540,0,0,0,0
6560,0,0,0,0
6580,0,0,0,0
6600,0,0,0,0
6620,0,0,0,0
6640,0,0,0,0
6660,0,0,0,0
6680,0,0,0,0
6700,0,0,0,0
6720,0,0,0,0
6740,0,0,0,0
6760,0,0,0,0
6780,0,0,0,0
6800,0,0,0,0
6820,0,0,0,0
6840,0,0,0,0
6860,0,0,0,0
6880,0,0,0,0
6900,0,0,0,0
6920,0,0,0,0
6940,0,0,0,0
6960,0,0,0,0
6980,0,0,0,0
7000,0,0,0,0
7020,0,0,0,0
7040,0,0,0,0
7060,0,0,0,0
7080,0,0,0,0
7100,0,0,0,0
7120,0,0,0,0
7140,0,0,0,0
7160,0,0,0,0
7180,0,0,0,0
7200,0,0,0,0
7220,0,0,0,0
7240,0,0,0,0
7260,0,0,0,0
7280,0,0,0,0
7300,0,0,0,0
7320,0,0,0,0
7340,0,0,0,0
7360,0,0,0,0
7380,0,0,0,0
7400,0,0,0,0
7420,0,0,0,0
7440,0,0,0,0
7460,0,0,0,0
7480,0,0,0,0
7500,0,0,0,0
7520,0,0,0,0
7540,0,0,0,0
7560,0,0,0,0
7580,0,0,0,0
7600,0,0,0,0
7620,0,0,0,0
7640,0,0,0,0
7660,0,0,0,0
7680,0,0,0,0
7700,0,0,0,0
7720,0,0,0,0
7740,0,0,0,0
7760,0,0,0,0
7780,0,0,0,0
7800,0,0,0,0
7820,0,0,0,0
7840,0,0,0,0
7860,0,0,0,0
7880,0,0,0,0
7900,0,0,0,0
7920,0,0,0,0
7940,0,0,0,0
7960,0,0,0,0
7980,0,0,0,0
8000,0,0,0,0
8020,0,0,0,0
8040,0,0,0,0
8060,0,0,0,0
8080,0,0,0,0
8100,0,0,0,0
8120,0,0,0,0
8140,0,0,0,0
8160,0,0,0,0
8180,0,0,0,0
8200,0,0,0,0
8220,0,0,0,0
8240,0,0,0,0
8260,0,0,0,0
8280,0,0,0,0
8300,0,0,0,0
8320,0,0,0,0
8340,0,0,0,0
8360,0,0,0,0
8380,0,0,0,0
8400,0,0,0,0
8420,0,0,0,0
8440,0,0,0,0
8460,0,0,0,0
8480,0,0,0,0
8500,0,0,0,0
8520,0,0,0,0
8540,0,0,0,0
8560,0,0,0,0
8580,0,0,0,0
8600,0,0,0,0
8620,0,0,0,0
8640,0,0,0,0
8660,0,0,0,0
8680,0,0,0,0
8700,0,0,0,0
8720,0,0,0,0
8740,0,0,0,0
8760,0,0,0,0
8780,0,0,0,0
8800,0,0,0,0
8820,0,0,0,0
8840,0,0,0,0
8860,0,0,0,0
8880,0,0,0,0
8900,0,0,0,0
8920,0,0,0,0
8940,0,0,0,0
8960,0,0,0,0
8980,0,0,0,0
9000,0,0,0,0
9020,0,0,0,0
9040,0,0,0,0
9060,0,0,0,0
9080,0,0,0,0
9100,0,0,0,0
9120,0,0,0,0
9140,0,0,0,0
9160,0,0,0,0
9180,0,0,0,0
9200,0,0,0,0
9220,0,0,0,0
9240,0,0,0,0
9260,0,0,0,0
9280,0,0,0,0
9300,0,0,0,0
9320,0,0,0,0
9340,0,0,0,0
9360,0,0,0,0
9380,0,0,0,0
9400,0,0,0,0
9420,0,0,0,0
9440,0,0,0,0
9460,0,0,0,0
9480,0,0,0,0
9500,0,0,0,0
9520,0,0,0,0
9540,0,0,0,0
9560,0,0,0,0
9580,0,0,0,0
9600,0,0,0,0
9620,0,0,0,0
9640,0,0,0,0
9660,0,0,0,0
9680,0,0,0,0
9700,0,0,0,0
9720,0,0,0,0
9740,0,0,0,0
9760,0,0,0,0
9780,0,0,0,0
9800,0,0,0,0
9820,0,0,0,0
9840,0,0,0,0
9860,0,0,0,0
9880,0,0,0,0
9900,0,0,0,0
9920,0,0,0,0
9940,0,0,0,0
9960,0,0,0,0
9980,0,0,0,0
10000,0,0,0,0
10020,0,0,0,0
10040,0,0,0,0
10060,0,0,0,0
10080,0,0,0,0
10100,0,0,0,0
10120,0,0,0,0
10140,0,0,0,0
10160,0,0,0,0
10180,0,0,0,0
10200,0,0,0,0
10220,0,0,0,0
10240,0,0,0,0
10260,0,0,0,0
10280,0,0,0,0
10300,0,0,0,0
10320,0,0,0,0
10340,0,0,0,0
10360,0,0,0,0
10380,0,0,0,0
10400,0,0,0,0
10420,0,0,0,0
10440,0,0,0,0
10460,0,0,0,0
10480,0,0,0,0
10500,0,0,0,0
10520,0,0,0,0
10540,0,0,0,0
10560,0,0,0,0
10580,0,0,0,0
10600,0,0,0,0
10620,0,0,0,0
10640,0,0,0,0
10660,0,0,0,0
10680,0,0,0,0
10700,0,0,0,0
10720,0,0,0,0
10740,0,0,0,0
10760,0,0,0,0
10780,0,0,0,0
10800,0,0,0,0
10820,0,0,0,0
10840,0,0,0,0
10860,0,0,0,0
10880,0,0,0,0
10900,0,0,0,0
10920,0,0,0,0
10940,0,0,0,0
10960,0,0,0,0
10980,0,0,0,0
11000,0,0,0,0
11020,0,0,0,0
11040,0,0,0,0
11060,0,0,0,0
11080,0,0,0,0
11100,0,0,0,0
11120,0,0,0,0
11140,0,0,0,0
11160,0,0,0,0
11180,0,0,0,0
11200,0,0,0,0
11220,0,0,0,0
11240,0,0,0,0
11260,0,0,0,0
11280,0,0,0,0
11300,0,0,0,0
11320,0,0,0,0
11340,0,0,0,0
11360,0,0,0,0
11380,0,0,0,0
11400,0,0,0,0
11420,0,0,0,0
11440,0,0,0,0
11460,0,0,0,0
11480,0,0,0,0
11500,0,0,0,0
11520,0,0,0,0
11540,0,0,0,0
11560,0,0,0,0
11580,0,0,0,0
11600,0,0,0,0
11620,0,0,0,0
11640,0,0,0,0
11660,0,0,0,0
11680,0,0,0,0
11700,0,0,0,0
11720,0,0,0,0
11740,0,0,0,0
11760,0,0,0,0
11780,0,0,0,0
11800,0,0,0,0
11820,0,0,0,0
11840,0,0,0,0
11860,0,0,0,0
11880,0,0,0,0
11900,0,0,0,0
11920,0,0,0,0
11940,0,0,0,0
11960,0,0,0,0
11980,0,0,0,0
12000,0,0,0,0
12020,0,0,0,0
12040,0,0,0,0
12060,0,0,0,0
12080,0,0,0,0
12100,0,0,0,0
12120,0,0,0,0
12140,0,0,0,0
12160,0,0,0,0
12180,0,0,0,0
12200,0,0,0,0
12220,0,0,0,0
12240,0,0,0,0
12260,0,0,0,0
12280,0,0,0,0
12300,0,0,0,0
12320,0,0,0,0
12340,0,0,0,0
12360,0,0,0,0
12380,0,0,0,0
12400,0,0,0,0
12420,0,0,0,0
12440,0,0,0,0
12460,0,0,0,0
12480,0,0,0,0
12500,0,0,0,0
12520,0,0,0,0
12540,0,0,0,0
12560,0,0,0,0
12580,0,0,0,0
12600,0,0,0,0
12620,0,0,0,0
12640,0,0,0,0
12660,0,0,0,0
12680,0,0,0,0
12700,0,0,0,0
12720,0,0,0,0
12740,0,0,0,0
12760,0,0,0,0
12780,0,0,0,0
12800,0,0,0,0
12820,0,0,0,0
12840,0,0,0,0
12860,0,0,0,0
12880,0,0,0,0
12900,0,0,0,0
12920,0,0,0,0
12940,0,0,0,0
12960,0,0,0,0
12980,0,0,0,0
13000,0,0,0,0
13020,0,0,0,0
13040,0,0,0,0
13060,0,0,0,0
13080,0,0,0,0
13100,0,0,0,0
13120,0,0,0,0
13140,0,0,0,0
13160,0,0,0,0
13180,0,0,0,0
13200,0,0,0,0
13220,0,0,0,0
13240,0,0,0,0
13260,0,0,0,0
13280,0,0,0,0
13300,0,0,0,0
13320,0,0,0,0
13340,0,0,0,0
13360,0,0,0,0
13380,0,0,0,0
13400,0,0,0,0
13420,0,0,0,0
13440,0,0,0,0
13460,0,0,0,0
13480,0,0,0,0
13500,0,0,0,0
13520,0,0,0,0
13540,0,0,0,0
13560,0,0,0,0
13580,0,0,0,0
13600,0,0,0,0
13620,0,0,0,0
13640,0,0,0,0
13660,0,0,0,0
13680,0,0,0,0
13700,0,0,0,0
13720,0,0,0,0
13740,0,0,0,0
13760,0,0,0,0
13780,0,0,0,0
13800,0,0,0,0
13820,0,0,0,0
13840,0,0,0,0
13860,0,0,0,0
13880,0,0,0,0
13900,0,0,0,0
13920,0,0,0,0
13940,0,0,0,0
13960,0,0,0,0
13980,0,0,0,0
14000,0,0,0,0
14020,0,0,0,0
14040,0,0,0,0
14060,0,0,0,0
14080,0,0,0,0
14100,0,0,0,0
14120,0,0,0,0
14140,0,0,0,0
14160,0,0,0,0
14180,0,0,0,0
14200,0,0,0,0
14220,0,0,0,0
14240,0,0,0,0
14260,0,0,0,0
14280,0,0,0,0
14300,0,0,0,0
14320,0,0,0,0
14340,0,0,0,0
14360,0,0,0,0
14380,0,0,0,0
14400,0,0,0,0
14420,0,0,0,0
14440,0,0,0,0
14460,0,0,0,0
14480,0,0,0,0
14500,0,0,0,0
14520,0,0,0,0
14540,0,0,0,0
14560,0,0,0,0
14580,0,0,0,0
14600,0,0,0,0
14620,0,0,0,0
14640,0,0,0,0
14660,0,0,0,0
14680,0,0,0,0
14700,0,0,0,0
14720,0,0,0,0
14740,0,0,0,0
14760,0,0,0,0
14780,0,0,0,0
14800,0,0,0,0
14820,0,0,0,0
14840,0,0,0,0
14860,0,0,0,0
14880,0,0,0,0
14900,0,0,0,0
14920,0,0,0,0
14940,0,0,0,0
14960,0,0,0,0
14980,0,0,0,0
15000,0,0,0,0
15020,0,0,0,0
15040,0,0,0,0
15060,0,0,0,0
15080,0,0,0,0
15100,0,0,0,0
15120,0,0,0,0
15140,0,0,0,0
15160,0,0,0,0
15180,0,0,0,0
15200,0,0,0,0
15220,0,0,0,0
15240,0,0,0,0
15260,0,0,0,0
15280,0,0,0,0
15300,0,0,0,0
15320,0,0,0,0
15340,0,0,0,0
15360,0,0,0,0
15380,0,0,0,0
15400,0,0,0,0
15420,0,0,0,0
15440,0,0,0,0
15460,0,0,0,0
15480,0,0,0,0
15500,0,0,0,0
15520,0,0,0,0
15540,0,0,0,0
15560,0,0,0,0
15580,0,0,0,0
15600,0,0,0,0
15620,0,0,0,0
15640,0,0,0,0
15660,0,0,0,0
15680,0,0,0,0
15700,0,0,0,0
15720,0,0,0,0
15740,0,0,0,0
15760,0,0,0,0
15780,0,0,0,0
15800,0,0,0,0
15820,0,0,0,0
15840,0,0,0,0
15860,0,0,0,0
15880,0,0,0,0
15900,0,0,0,0
15920,0,0,0,0
15940,0,0,0,0
15960,0,0,0,0
15980,0,0,0,0
16000,0,0,0,0
16020,0,0,0,0
16040,0,0,0,0
16060,0,0,0,0
16080,0,0,0,0
16100,0,0,0,0
16120,0,0,0,0
16140,0,0,0,0
16160,0,0,0,0
16180,0,0,0,0
16200,0,0,0,0
16220,0,0,0,0
16240,0,0,0,0
16260,0,0,0,0
16280,0,0,0,0
16300,0,0,0,0
16320,0,0,0,0
16340,0,0,0,0
16360,0,0,0,0
16380,0,0,0,0
16400,0,0,0,0
16420,0,0,0,0
16440,0,0,0,0
16460,0,0,0,0
16480,0,0,0,0
16500,0,0,0,0
16520,0,0,0,0
16540,0,0,0,0
16560,0,0,0,0
16580,0,0,0,0
16600,0,0,0,0
16620,0,0,0,0
16640,0,0,0,0
16660,0,0,0,0
16680,0,0,0,0
16700,0,0,0,0
16720,0,0,0,0
16740,0,0,0,0
16760,0,0,0,0
16780,0,0,0,0
16800,0,0,0,0
16820,0,0,0,0
16840,0,0,0,0
16860,0,0,0,0
16880,0,0,0,0
16900,0,0,0,0
16920,0,0,0,0
16940,0,0,0,0
16960,0,0,0,0
16980,0,0,0,0
17000,0,0,0,0
17020,0,0,0,0
17040,0,0,0,0
17060,0,0,0,0
17080,0,0,0,0
17100,0,0,0,0
17120,0,0,0,0
17140,0,0,0,0
17160,0,0,0,0
17180,0,0,0,0
17200,0,0,0,0
17220,0,0,0,0
17240,0,0,0,0
17260,0,0,0,0
17280,0,0,0,0
17300,0,0,0,0
17320,0,0,0,0
17340,0,0,0,0
17360,0,0,0,0
17380,0,0,0,0
17400,0,0,0,0
17420,0,0,0,0
17440,0,0,0,0
17460,0,0,0,0
17480,0,0,0,0
17500,0,0,0,0
17520,0,0,0,0
17540,0,0,0,0
17560,0,0,0,0
17580,0,0,0,0
17600,0,0,0,0
17620,0,0,0,0
17640,0,0,0,0
17660,0,0,0,0
17680,0,0,0,0
17700,0,0,0,0
17720,0,0,0,0
17740,0,0,0,0
17760,0,0,0,0
17780,0,0,0,0
17800,0,0,0,0
17820,0,0,0,0
17840,0,0,0,0
17860,0,0,0,0
17880,0,0,0,0
17900,0,0,0,0
17920,0,0,0,0
17940,0,0,0,0
17960,0,0,0,0
17980,0,0,0,0
18000,0,0,0,0
18020,0,0,0,0
18040,0,0,0,0
18060,0,0,0,0
18080,0,0,0,0
18100,0,0,0,0
18120,0,0,0,0
18140,0,0,0,0
18160,0,0,0,0
18180,0,0,0,0
18200,0,0,0,0
18220,0,0,0,0
18240,0,0,0,0
18260,0,0,0,0
18280,0,0,0,0
18300,0,0,0,0
18320,0,0,0,0
18340,0,0,0,0
18360,0,0,0,0
18380,0,0,0,0
18400,0,0,0,0
18420,0,0,0,0
18440,0,0,0,0
18460,0,0,0,0
18480,0,0,0,0
18500,0,0,0,0
18520,0,0,0,0
18540,0,0,0,0
18560,0,0,0,0
18580,0,0,0,0
18600,0,0,0,0
18620,0,0,0,0
18640,0,0,0,0
18660,0,0,0,0
18680,0,0,0,0
18700,0,0,0,0
18720,0,0,0,0
18740,0,0,0,0
18760,0,0,0,0
18780,0,0,0,0
18800,0,0,0,0
18820,0,0,0,0
18840,0,0,0,0
18860,0,0,0,0
18880,0,0,0,0
18900,0,0,0,0
18920,0,0,0,0
18940,0,0,0,0
18960,0,0,0,0
18980,0,0,0,0
19000,0,0,0,0
19020,0,0,0,0
19040,0,0,0,0
19060,0,0,0,0
19080,0,0,0,0
19100,0,0,0,0
19120,0,0,0,0
19140,0,0,0,0
19160,0,0,0,0
19180,0,0,0,0
19200,0,0,0,0
19220,0,0,0,0
19240,0,0,0,0
19260,0,0,0,0
19280,0,0,0,0
19300,0,0,0,0
19320,0,0,0,0
19340,0,0,0,0
19360,0,0,0,0
19380,0,0,0,0
19400,0,0,0,0
19420,0,0,0,0
19440,0,0,0,0
19460,0,0,0,0
19480,0,0,0,0
19500,0,0,0,0
19520,0,0,0,0
19540,0,0,0,0
19560,0,0,0,0
19580,0,0,0,0
19600,0,0,0,0
19620,0,0,0,0
19640,0,0,0,0
19660,0,0,0,0
19680,0,0,0,0
19700,0,0,0,0
19720,0,0,0,0
19740,0,0,0,0
19760,0,0,0,0
19780,0,0,0,0
19800,0,0,0,0
19820,0,0,0,0
19840,0,0,0,0
19860,0,0,0,0
19880,0,0,0,0
19900,0,0,0,0
19920,0,0,0,0
19940,0,0,0,0
19960,0,0,0,0
19980,0,0,0,0
20000,0,0,0,0
20020,0,0,0,0
20040,0,0,0,0
20060,0,0,0,0
20080,0,0,0,0
20100,0,0,0,0
20120,0,0,0,0
20140,0,0,0,0
20160,0,0,0,0
20180,0,0,0,0
20200,0,0,0,0
20220,0,0,0,0
20240,0,0,0,0
20260,0,0,0,0
20280,0,0,0,0
20300,0,0,0,0
20320,0,0,0,0
20340,0,0,0,0
20360,0,0,0,0
20380,0,0,0,0
20400,0,0,0,0
20420,0,0,0,0
20440,0,0,0,0
20460,0,0,0,0
20480,0,0,0,0
